Classification,Year,Period,Date Mapper,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2021,202110,10/1/2021,1-Oct,6,1,2,Exports,97,EU,,643,Russian Federation,,,,,,,,,110313,Cereal groats and meal; of maize (corn),,,,,,,1334,,3217,,,0
HS,2021,202110,10/1/2021,1-Oct,6,1,2,Exports,97,EU,,643,Russian Federation,,,,,,,,,151411,"Vegetable oils; low erucic acid rape or colza oil and its fractions, crude",,,,,,,20124,,32536,,,0
HS,2021,202110,10/1/2021,1-Oct,6,1,2,Exports,97,EU,,643,Russian Federation,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,9150378,,20083448,,,0
HS,2021,202110,10/1/2021,1-Oct,6,1,2,Exports,97,EU,,643,Russian Federation,,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",,,,,,,9025,,8376,,,0
HS,2021,202110,10/1/2021,1-Oct,6,1,2,Exports,97,EU,,643,Russian Federation,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,72158,,1369206,,,0
HS,2021,202110,10/1/2021,1-Oct,6,1,2,Exports,97,EU,,643,Russian Federation,,,,,,,,,750210,"Nickel; unwrought, not alloyed",,,,,,,2210,,77527,,,0
HS,2021,202110,10/1/2021,1-Oct,6,1,2,Exports,97,EU,,643,Russian Federation,,,,,,,,,760120,"Aluminium; unwrought, alloys",,,,,,,107187,,427410,,,0
HS,2021,202110,10/1/2021,1-Oct,6,1,2,Exports,191,Croatia,,643,Russian Federation,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,125,,3684,,,0
HS,2021,202112,12/1/2021,1-Dec,6,1,2,Exports,348,Hungary,,643,Russian Federation,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,321,,19744,,,0
HS,2021,202112,12/1/2021,1-Dec,6,1,2,Exports,348,Hungary,,643,Russian Federation,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,89567,,513157,,,0
HS,2021,202110,10/1/2021,1-Oct,6,1,2,Exports,348,Hungary,,643,Russian Federation,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,4644,,52215,,,0
HS,2021,202110,10/1/2021,1-Oct,6,1,2,Exports,348,Hungary,,643,Russian Federation,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,158698,,1209454,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,440,Lithuania,,643,Russian Federation,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,65834,,98230,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,440,Lithuania,,643,Russian Federation,,,,,,,,,151411,"Vegetable oils; low erucic acid rape or colza oil and its fractions, crude",,,,,,,27,,160,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,440,Lithuania,,643,Russian Federation,,,,,,,,,730441,"Steel, stainless; cold-drawn or cold-rolled, tubes and pipes of circular cross-section",,,,,,,5145,,61800,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,440,Lithuania,,643,Russian Federation,,,,,,,,,732599,"Iron or steel; cast articles, excluding grinding balls and similar articles for mills, other than of non-malleable cast iron",,,,,,,10092,,107910,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,440,Lithuania,,643,Russian Federation,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,7560,,149860,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,208,Denmark,,643,Russian Federation,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,818675,,1138723,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,208,Denmark,,643,Russian Federation,,,,,,,,,730441,"Steel, stainless; cold-drawn or cold-rolled, tubes and pipes of circular cross-section",,,,,,,154,,13772,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,208,Denmark,,643,Russian Federation,,,,,,,,,732599,"Iron or steel; cast articles, excluding grinding balls and similar articles for mills, other than of non-malleable cast iron",,,,,,,82,,3449,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,208,Denmark,,643,Russian Federation,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,2,,25,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,203,Czech Rep.,,643,Russian Federation,,,,,,,,,730441,"Steel, stainless; cold-drawn or cold-rolled, tubes and pipes of circular cross-section",,,,,,,6,,474,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,203,Czech Rep.,,643,Russian Federation,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,738,,7735,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,203,Czech Rep.,,643,Russian Federation,,,,,,,,,732599,"Iron or steel; cast articles, excluding grinding balls and similar articles for mills, other than of non-malleable cast iron",,,,,,,240,,5809,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,203,Czech Rep.,,643,Russian Federation,,,,,,,,,732111,"Cooking appliances and plate warmers; for gas fuel or for both gas and other fuels, of iron or steel",,,,,,,130281,,528526,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,31,Azerbaijan,,643,Russian Federation,,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",,,,,,,163966,,90674,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,233,Estonia,,643,Russian Federation,,,,,,,,,732111,"Cooking appliances and plate warmers; for gas fuel or for both gas and other fuels, of iron or steel",,,,,,,18,,347,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,233,Estonia,,643,Russian Federation,,,,,,,,,151219,"Vegetable oils; sunflower seed or safflower oil and their fractions, other than crude, whether or not refined, but not chemically modified",,,,,,,452,,1630,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,233,Estonia,,643,Russian Federation,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,11000,,160310,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,233,Estonia,,643,Russian Federation,,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",,,,,,,23,,25,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,233,Estonia,,643,Russian Federation,,,,,,,,,730441,"Steel, stainless; cold-drawn or cold-rolled, tubes and pipes of circular cross-section",,,,,,,8,,7180,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,233,Estonia,,643,Russian Federation,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,4127,,64127,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,233,Estonia,,643,Russian Federation,,,,,,,,,732599,"Iron or steel; cast articles, excluding grinding balls and similar articles for mills, other than of non-malleable cast iron",,,,,,,202,,14628,,,0
HS,2021,202110,10/1/2021,1-Oct,6,1,2,Exports,381,Italy,,643,Russian Federation,,,,,,,,,732111,"Cooking appliances and plate warmers; for gas fuel or for both gas and other fuels, of iron or steel",,,,,,,193154,,1612926,,,0
HS,2021,202110,10/1/2021,1-Oct,6,1,2,Exports,56,Belgium,,643,Russian Federation,,,,,,,,,730441,"Steel, stainless; cold-drawn or cold-rolled, tubes and pipes of circular cross-section",,,,,,,0,,0,,,0
HS,2021,202110,10/1/2021,1-Oct,6,1,2,Exports,56,Belgium,,643,Russian Federation,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,702683,,2883470,,,0
HS,2021,202110,10/1/2021,1-Oct,6,1,2,Exports,56,Belgium,,643,Russian Federation,,,,,,,,,732599,"Iron or steel; cast articles, excluding grinding balls and similar articles for mills, other than of non-malleable cast iron",,,,,,,3,,120,,,0
HS,2021,202110,10/1/2021,1-Oct,6,1,2,Exports,56,Belgium,,643,Russian Federation,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,697,,9964,,,0
HS,2021,202109,9/1/2021,1-Sep,6,1,2,Exports,616,Poland,,643,Russian Federation,,,,,,,,,732111,"Cooking appliances and plate warmers; for gas fuel or for both gas and other fuels, of iron or steel",,,,,,,119155,,699932,,,0
HS,2021,202109,9/1/2021,1-Sep,6,1,2,Exports,616,Poland,,643,Russian Federation,,,,,,,,,151219,"Vegetable oils; sunflower seed or safflower oil and their fractions, other than crude, whether or not refined, but not chemically modified",,,,,,,519,,743,,,0
HS,2021,202109,9/1/2021,1-Sep,6,1,2,Exports,616,Poland,,643,Russian Federation,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,285348,,595140,,,0
HS,2021,202109,9/1/2021,1-Sep,6,1,2,Exports,616,Poland,,643,Russian Federation,,,,,,,,,730441,"Steel, stainless; cold-drawn or cold-rolled, tubes and pipes of circular cross-section",,,,,,,1634,,68185,,,0
HS,2021,202109,9/1/2021,1-Sep,6,1,2,Exports,616,Poland,,643,Russian Federation,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,17368,,155087,,,0
HS,2021,202109,9/1/2021,1-Sep,6,1,2,Exports,616,Poland,,643,Russian Federation,,,,,,,,,750210,"Nickel; unwrought, not alloyed",,,,,,,6000,,164286,,,0
HS,2021,202109,9/1/2021,1-Sep,6,1,2,Exports,616,Poland,,643,Russian Federation,,,,,,,,,732599,"Iron or steel; cast articles, excluding grinding balls and similar articles for mills, other than of non-malleable cast iron",,,,,,,23413,,111346,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,616,Poland,,643,Russian Federation,,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",,,,,,,,,450,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,616,Poland,,643,Russian Federation,,,,,,,,,732111,"Cooking appliances and plate warmers; for gas fuel or for both gas and other fuels, of iron or steel",,,,,,,94474,,585138,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,616,Poland,,643,Russian Federation,,,,,,,,,151219,"Vegetable oils; sunflower seed or safflower oil and their fractions, other than crude, whether or not refined, but not chemically modified",,,,,,,780,,2113,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,616,Poland,,643,Russian Federation,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,171764,,429926,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,616,Poland,,643,Russian Federation,,,,,,,,,730441,"Steel, stainless; cold-drawn or cold-rolled, tubes and pipes of circular cross-section",,,,,,,1948,,44541,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,616,Poland,,643,Russian Federation,,,,,,,,,732599,"Iron or steel; cast articles, excluding grinding balls and similar articles for mills, other than of non-malleable cast iron",,,,,,,30203,,87444,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,616,Poland,,643,Russian Federation,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,10541,,119606,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,616,Poland,,643,Russian Federation,,,,,,,,,750210,"Nickel; unwrought, not alloyed",,,,,,,6500,,184600,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,428,Latvia,,643,Russian Federation,,,,,,,,,732599,"Iron or steel; cast articles, excluding grinding balls and similar articles for mills, other than of non-malleable cast iron",,,,,,,101,,524,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,842,United States of America,,643,Russian Federation,,,,,,,,,730441,"Steel, stainless; cold-drawn or cold-rolled, tubes and pipes of circular cross-section",,,,,,,595,,19004,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,842,United States of America,,643,Russian Federation,,,,,,,,,732599,"Iron or steel; cast articles, excluding grinding balls and similar articles for mills, other than of non-malleable cast iron",,,,,,,966,,65237,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,842,United States of America,,643,Russian Federation,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,903502,,1079253,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,842,United States of America,,643,Russian Federation,,,,,,,,,732111,"Cooking appliances and plate warmers; for gas fuel or for both gas and other fuels, of iron or steel",,,,,,,9110,,82348,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,826,United Kingdom,,643,Russian Federation,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,1315,,9385,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,826,United Kingdom,,643,Russian Federation,,,,,,,,,730441,"Steel, stainless; cold-drawn or cold-rolled, tubes and pipes of circular cross-section",,,,,,,1328,,54319,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,826,United Kingdom,,643,Russian Federation,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,738,,13547,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,97,EU,,643,Russian Federation,,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",,,,,,,11892,,21906,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,97,EU,,643,Russian Federation,,,,,,,,,732111,"Cooking appliances and plate warmers; for gas fuel or for both gas and other fuels, of iron or steel",,,,,,,624113,,4572628,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,97,EU,,643,Russian Federation,,,,,,,,,110313,Cereal groats and meal; of maize (corn),,,,,,,5692,,8946,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,97,EU,,643,Russian Federation,,,,,,,,,151219,"Vegetable oils; sunflower seed or safflower oil and their fractions, other than crude, whether or not refined, but not chemically modified",,,,,,,14392,,34370,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,97,EU,,643,Russian Federation,,,,,,,,,151411,"Vegetable oils; low erucic acid rape or colza oil and its fractions, crude",,,,,,,20131,,31931,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,97,EU,,643,Russian Federation,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,7743967,,18071113,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,97,EU,,643,Russian Federation,,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",,,,,,,23,,22,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,97,EU,,643,Russian Federation,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,72202,,1344310,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,97,EU,,643,Russian Federation,,,,,,,,,750210,"Nickel; unwrought, not alloyed",,,,,,,6700,,184668,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,97,EU,,643,Russian Federation,,,,,,,,,760120,"Aluminium; unwrought, alloys",,,,,,,37915,,147383,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,97,EU,,643,Russian Federation,,,,,,,,,732599,"Iron or steel; cast articles, excluding grinding balls and similar articles for mills, other than of non-malleable cast iron",,,,,,,100970,,607454,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,97,EU,,643,Russian Federation,,,,,,,,,730441,"Steel, stainless; cold-drawn or cold-rolled, tubes and pipes of circular cross-section",,,,,,,15960,,357730,,,0
HS,2021,202109,9/1/2021,1-Sep,6,1,2,Exports,381,Italy,,643,Russian Federation,,,,,,,,,732111,"Cooking appliances and plate warmers; for gas fuel or for both gas and other fuels, of iron or steel",,,,,,,197890,,1641996,,,0
HS,2021,202109,9/1/2021,1-Sep,6,1,2,Exports,381,Italy,,643,Russian Federation,,,,,,,,,110313,Cereal groats and meal; of maize (corn),,,,,,,5324,,6754,,,0
HS,2021,202109,9/1/2021,1-Sep,6,1,2,Exports,381,Italy,,643,Russian Federation,,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",,,,,,,9025,,8738,,,0
HS,2021,202109,9/1/2021,1-Sep,6,1,2,Exports,381,Italy,,643,Russian Federation,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,528336,,1298790,,,0
HS,2021,202109,9/1/2021,1-Sep,6,1,2,Exports,381,Italy,,643,Russian Federation,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,16248,,333032,,,0
HS,2021,202109,9/1/2021,1-Sep,6,1,2,Exports,381,Italy,,643,Russian Federation,,,,,,,,,730441,"Steel, stainless; cold-drawn or cold-rolled, tubes and pipes of circular cross-section",,,,,,,8103,,132633,,,0
HS,2021,202109,9/1/2021,1-Sep,6,1,2,Exports,381,Italy,,643,Russian Federation,,,,,,,,,732599,"Iron or steel; cast articles, excluding grinding balls and similar articles for mills, other than of non-malleable cast iron",,,,,,,25163,,109021,,,0
HS,2021,202110,10/1/2021,1-Oct,6,1,2,Exports,381,Italy,,643,Russian Federation,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,892648,,2069375,,,0
HS,2021,202110,10/1/2021,1-Oct,6,1,2,Exports,381,Italy,,643,Russian Federation,,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",,,,,,,9025,,8376,,,0
HS,2021,202110,10/1/2021,1-Oct,6,1,2,Exports,381,Italy,,643,Russian Federation,,,,,,,,,730441,"Steel, stainless; cold-drawn or cold-rolled, tubes and pipes of circular cross-section",,,,,,,7475,,33135,,,0
HS,2021,202110,10/1/2021,1-Oct,6,1,2,Exports,381,Italy,,643,Russian Federation,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,7187,,218893,,,0
HS,2021,202110,10/1/2021,1-Oct,6,1,2,Exports,381,Italy,,643,Russian Federation,,,,,,,,,732599,"Iron or steel; cast articles, excluding grinding balls and similar articles for mills, other than of non-malleable cast iron",,,,,,,16139,,182190,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,112,Belarus,,643,Russian Federation,,,,,,,,,732111,"Cooking appliances and plate warmers; for gas fuel or for both gas and other fuels, of iron or steel",,,,,,,1834070,,8659300,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,112,Belarus,,643,Russian Federation,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,73403,,351900,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,112,Belarus,,643,Russian Federation,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,3184170,,4929200,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,112,Belarus,,643,Russian Federation,,,,,,,,,151219,"Vegetable oils; sunflower seed or safflower oil and their fractions, other than crude, whether or not refined, but not chemically modified",,,,,,,23072,,29900,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,112,Belarus,,643,Russian Federation,,,,,,,,,730441,"Steel, stainless; cold-drawn or cold-rolled, tubes and pipes of circular cross-section",,,,,,,14835,,279100,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,112,Belarus,,643,Russian Federation,,,,,,,,,732599,"Iron or steel; cast articles, excluding grinding balls and similar articles for mills, other than of non-malleable cast iron",,,,,,,62185,,321200,,,0
HS,2021,202111,11/1/2021,1-Nov,6,1,2,Exports,112,Belarus,,643,Russian Federation,,,,,,,,,760120,"Aluminium; unwrought, alloys",,,,,,,20170,,54300,,,0
